CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;TIPO_HOGAR;MATERIAL_TECHUMBRE;DENSIDAD_HOGAR
TQRMNOQPYHKLOUCDEIJAH00867659;2024;3;1;1;1;S;33;2400;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;96;0;0;0;Nuclear;Material durable;Medio
TQRMNOPXRHMNPNCDEIJAH00812656;2024;3;1;1;1;S;33;786;2;;2;1;;1;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2100000;9;;9;9;;9;1050000;10;;9;10;;10;1368;2;0;1;0;0;0;Nuclear;Material durable;Medio
TQRMNOSQSHMNPNCDEIJAH00867660;2024;3;1;1;1;S;33;1229;1;;3;2;;2;1;1;1;;1;1;2;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;4;;2;;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;3;2;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;1;0;0;0;Extendido;Material durable;Alto
TQRMNOPTVHMLPOCDEIJAH00812657;2024;3;1;1;1;S;33;3593;1;;6;1;;2;1;1;1;;1;1;1;2;1;2;2;6;2;1;1;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1600000;8;;8;8;;8;400000;6;;6;6;;7;6218;2;0;1;0;0;0;Nuclear;Material durable;Alto
TQRMNOQSPHLMSUCDEIJAH00807139;2024;3;1;1;1;S;33;1910;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Medio
TQSMNOQSQHLMSUCDEIJAH00807140;2024;3;1;1;1;S;33;1337;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;510000;3;;2;3;;3;510000;7;;7;7;;8;1203;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOTQRHMOSQCDEIJAH00812746;2024;3;1;1;1;S;33;1575;1;;2;1;;4;2;1;1;;1;1;1;3;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;0;1;286000;1;;1;1;;1;286000;4;;4;4;;5;1572;2;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNORQSHLLTNCDEIJAH00867661;2024;3;1;1;1;S;33;1034;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Medio
TQSMNOQRWHMMSSCDEIJAH00855367;2024;3;1;1;1;S;33;1052;2;;2;1;;1;1;1;1;;1;1;1;1;2;1;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;3750000;10;;10;10;;10;1250000;10;;10;10;;10;1946;2;1;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOTVQHLKQMCDEIJAH00807201;2024;3;1;1;1;S;33;1103;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;1;1;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;0;1;800000;5;;4;4;;5;800000;9;;9;9;;9;1249;96;0;1;0;0;0;Unipersonal;Material durable;Medio
TQRMNORYQHJMLUCDEFIAH00862466;2024;3;1;1;43;S;2;864;2;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;2;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;2500000;10;10;10;10;;10;500000;7;8;7;7;;7;1336;2;0;98;0;0;0;Extendido;Material durable;Alto
TQRMNORSUHKMLQCDEFIAH00867662;2024;3;1;1;43;S;2;392;2;;2;1;;2;1;1;1;;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1350000;7;8;8;7;;8;1350000;10;10;10;10;;10;518;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNORTQHKOLTCDEFIAH00867663;2024;3;1;1;43;S;2;627;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;8;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOPUTHLMLUCDEFIAH00803384;2024;3;1;1;43;S;2;795;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2900000;10;10;10;10;;10;2900000;10;10;10;10;;10;1064;1;0;96;0;0;0;Unipersonal;Material durable;Medio
TQSMNOQWQHMLKSCDEGJBF00810037;2024;3;1;1;43;S;13;763;2;;1;1;;3;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;2;1;0;1;420000;2;2;2;2;;2;420000;6;7;6;6;;6;762;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOQTSHMMKUCDEGJBF00810019;2024;3;1;1;43;S;13;783;1;;5;1;;1;1;1;1;;1;1;1;2;2;2;2;5;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1500000;8;8;8;8;;9;500000;7;7;7;7;;7;883;1;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOSTSHMMKUCDEGJBF00852925;2024;3;1;1;43;S;13;732;1;;4;1;;3;1;1;1;;1;1;1;2;2;2;2;4;1;2;0;1;1;2;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQSMNORSTHKOLRCDEHPJB00867754;2024;3;1;1;40;S;29;457;1;;2;1;;4;2;1;1;;1;1;1;3;2;2;2;2;1;2;0;1;2;1;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;4;1;3;810000;5;5;6;5;;5;202500;3;3;4;3;;3;509;2;0;1;3;0;0;Nuclear;Material durable;Alto
TQRMNORSWHLMPPCDEIJAH00807107;2024;3;1;1;1;S;33;1570;1;;4;1;;4;1;1;1;;1;1;1;3;2;2;2;4;2;1;1;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;2300000;9;;9;9;;9;575000;8;;7;8;;8;3809;2;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOPPSHLLPQCDEIJAH00862143;2024;3;1;1;1;S;33;1837;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;1;1;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;0;2;3305000;10;;10;10;;10;1652500;10;;10;10;;10;3473;1;2;98;0;0;0;Nuclear;Material durable;Medio
TQRMNORYWHKOPNCDEIJAH00867755;2024;3;1;1;1;S;33;3354;1;;2;2;;4;1;1;1;;1;1;1;1;2;1;2;2;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;4;1;3;0;12;;12;12;;12;0;12;;12;12;;12;0;3;0;1;2;0;0;Nuclear;Material durable;Alto
TQRMNOTQYHJOQOCDEIJAH00862090;2024;3;1;1;1;S;33;2601;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;1;1;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;650000;4;;3;4;;4;650000;8;;8;8;;9;3296;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOPSUHLMPUCDEIJAH00807125;2024;3;1;1;1;S;33;1619;1;;2;1;;3;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOQSTHMLPSCDEIJAH00812652;2024;3;1;1;1;S;33;2407;1;;2;1;;3;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOQUYHKMPRCDEIJAH00867756;2024;3;1;1;1;S;33;2051;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;97;0;0;0;Unipersonal;Material durable;Medio
TQRMNOQPSHLKKTCDEIHJF00806754;2024;3;1;1;44;N;31;125;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;0;3;320000;1;2;1;;2;1;106666,67;1;1;1;;1;1;136;1;2;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOQQXHLKKTCDEIHJF00806755;2024;3;1;1;44;N;31;138;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;600000;3;4;3;;4;2;600000;8;8;7;;9;7;144;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOSSWHLKKTCDEIHJF00862265;2024;3;1;1;44;N;31;167;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;4;2;2;550000;3;3;2;;4;2;137500;2;2;1;;2;1;170;1;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNORQVHJOKTCDEIHJF00862266;2024;3;1;1;44;N;31;177;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;900000;5;6;4;;6;4;900000;9;10;9;;10;9;190;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOPXPHMOKUCDEIHJF00867757;2024;3;1;1;44;N;31;275;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;270000;1;1;1;;1;1;270000;4;4;3;;5;3;259;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOSRYHMOKMCDEIHJF00811862;2024;3;1;1;44;N;31;171;1;;2;4;flotante;4;1;1;1;;1;1;1;2;2;2;2;2;1;1;1;2;2;2;0;0;0;0;2;;2;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;0;1;30000;1;1;1;;1;1;30000;1;1;1;;1;1;172;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOQWSHLOKMCDEIHJF00806756;2024;3;1;1;44;N;31;234;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;0;5;1020000;6;7;5;;7;5;204000;3;3;2;;3;2;238;1;2;3;4;5;0;Extendido;Material durable;Alto
TQRMNOQXUHLOKMCDEIHJF00806757;2024;3;1;1;44;N;31;128;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;3;0;3;1115000;7;7;6;;7;6;371666,67;6;6;5;;6;4;138;1;2;3;0;0;0;Nuclear;Material durable;Alto
TQRMNORQQHLMKRCDEIHJF00806758;2024;3;1;1;44;N;31;160;2;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;0;4;2300000;9;10;9;;10;9;575000;8;8;7;;8;7;165;3;0;2;4;5;0;Nuclear;Material durable;Alto
TQRMNOQRUHJMRMCDEIJAH00862075;2024;3;1;1;1;S;33;1876;2;;1;1;;2;1;1;2;;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNORSPHLMMMCDEHJGH00805893;2024;3;1;1;40;S;23;304;1;;4;1;;4;1;1;1;;1;1;1;2;1;2;2;4;1;2;0;1;1;2;2;0;2;0;1;;4;ELECTRICIDAD;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;720000;4;5;5;4;;5;360000;5;6;7;5;;7;316;2;1;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOQWPHLNKMCDEHNHB00806313;2024;3;1;1;42;S;27;270;2;;1;2;;1;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;4;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;3;1;2;700000;4;4;4;4;;4;233333,33;3;4;4;3;;4;281;2;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOSSUHKMLLCDEHNHB00867758;2024;3;1;1;42;S;27;313;1;;6;1;;1;1;1;1;;1;1;1;2;2;2;2;6;4;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;0;3;560141;3;3;3;3;;3;186713,67;2;3;3;2;;3;374;2;3;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOQVUHMMLPCDEHNHB00811426;2024;3;1;1;42;S;27;535;1;;2;1;;1;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;2;2;2;0;0;0;0;3;;2;;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;0;2;280000;1;1;1;1;;1;140000;2;2;2;2;;2;544;1;2;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOQVRHKMLUCDEIKAH00867846;2024;3;1;1;43;S;34;700;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1200000;7;7;7;7;;7;600000;8;8;8;8;;8;1477;2;0;1;0;0;0;Nuclear;Material durable;Medio
TQRMNORUVHJMLRCDEIKAH00862679;2024;3;1;1;43;S;34;336;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;6;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1060000;6;7;6;6;;6;530000;7;8;7;7;;7;805;2;0;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOVUYHMOMMCDEIKAH00812928;2024;3;1;1;43;S;34;857;1;;1;1;;4;2;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOPWSHKMKNCDEIOAH00867847;2024;3;1;1;43;N;38;123;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;0;2;3250000;10;10;10;;10;10;1625000;10;10;10;;10;10;175;1;0;2;0;0;0;Nuclear;Material durable;Medio
TQRMNOSRSHKLKOCDEIOAH00867848;2024;3;1;1;43;N;38;136;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;1;3;4;0;Nuclear;Material durable;Alto
TQRMNOQTQHLKKNCDEIOAH00867849;2024;3;1;1;43;N;38;181;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;800000;5;5;5;;6;6;200000;3;3;3;;3;3;267;2;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOPQSHJMKPCDEIOAH00863145;2024;3;1;1;43;N;38;172;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;8;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;270000;1;1;1;;1;1;270000;4;4;4;;5;4;167;1;0;97;0;0;0;Unipersonal;Material durable;Medio
TQRMNOPTQHMOKNCDEIOAH00813205;2024;3;1;1;43;N;38;92;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;8;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;900000;5;6;6;;6;6;900000;9;10;9;;10;9;90;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNOQTSHMMLNCDEHIBB00810856;2024;3;1;1;40;N;22;90;1;;5;1;;1;1;1;1;;1;1;1;2;2;2;2;5;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;4;0;4;1170000;7;7;8;;7;8;292500;4;5;6;;5;6;96;2;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOQSUHJMLOCDEHIBB00862514;2024;3;1;1;40;N;22;135;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;740000;4;5;5;;5;5;370000;6;6;7;;6;8;142;2;1;98;0;0;0;Nuclear;Material durable;Medio
TQRMNOVTVHMMLOCDEHIBB00810882;2024;3;1;1;40;N;22;151;1;;2;1;;2;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1810000;9;9;9;;9;9;603333,33;8;8;9;;9;9;174;2;0;3;0;0;0;Nuclear;Material durable;Alto
TQRMNORQVHLOLPCDEHIBB00805776;2024;3;1;1;40;N;22;124;1;;2;1;;1;1;1;1;;1;1;1;2;1;1;2;2;2;2;0;2;2;2;0;0;0;0;1;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;1;1;2;1;2;1;1;2;2;2;9;2;7;915000;6;6;6;;6;7;101666,67;1;1;1;;1;2;136;1;2;98;0;0;0;Extendido;Material durable;Alto
TQRMNOPPWHLOLQCDEHIBB00805778;2024;3;1;1;40;N;22;123;1;;6;1;;2;1;1;1;;1;1;1;2;2;2;2;6;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;3;0;3;1880000;9;9;10;;9;9;626666,67;8;8;9;;9;10;123;1;2;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOPYQHMNLQCDEHIBB00810854;2024;3;1;1;40;N;22;125;1;;1;1;;1;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;415000;2;2;2;;3;3;415000;6;7;8;;7;8;135;1;0;98;0;0;0;Unipersonal;Material durable;Medio
TQRMNORURHMNLQCDEHIBB00810863;2024;3;1;1;40;N;22;105;1;;2;1;;3;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;620000;3;4;4;;4;5;155000;2;2;3;;2;3;106;1;0;98;0;0;0;Nuclear;Material durable;Alto
TQSMNOPYSHMOKMCDEGJBF00810044;2024;3;1;1;43;S;13;881;2;;2;1;;2;2;1;1;;1;2;1;3;2;2;2;2;1;2;0;1;2;2;2;0;2;0;2;;2;;3;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;2;2;685000;4;4;4;4;;4;171250;2;2;2;2;;2;921;1;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOURYHMMKOCDEGJBF00810035;2024;3;1;1;43;S;13;915;2;;2;1;;2;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;1;2;1;2;2;2;4;1;3;1210000;7;7;7;7;;7;302500;5;5;4;4;;4;974;1;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNORRYHKNKMCDEGJBF00867850;2024;3;1;1;43;S;13;758;1;;3;1;;2;1;1;1;;1;1;1;3;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;3;0;0;Nuclear;Material durable;Alto
TQRMNORQXHKOMLCDEIJAH00867851;2024;3;1;1;1;S;33;1597;1;;4;1;;4;2;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;2;4;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOPVQHKMMNCDEIJAH00867852;2024;3;1;1;1;S;33;1097;1;;3;1;;2;1;1;1;;1;1;1;3;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;2;3;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;1;0;0;0;Extendido;Material durable;Alto
TQRMNOQUVHKMMNCDEIJAH00867853;2024;3;1;1;1;S;33;672;1;;4;1;;4;1;1;1;;1;1;1;2;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOSRQHKOMPCDEIJAH00867854;2024;3;1;1;1;S;33;2794;1;;2;1;;4;1;1;2;;1;1;1;3;2;1;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNOPUVHLKKNCDEHJGH00805940;2024;3;1;1;40;S;23;404;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;4480000;10;10;10;10;;10;1493333,33;10;10;10;10;;10;415;96;0;1;2;0;0;Nuclear;Material durable;Alto
TQRMNOQWVHMLKNCDEHJGH00811006;2024;3;1;1;40;S;23;324;1;;4;1;;3;1;1;1;;1;1;1;1;1;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1000000;6;6;7;6;;6;250000;4;4;5;3;;5;335;2;0;98;0;0;0;Nuclear;Material durable;Alto
TQRMNORQWHKMKMCDEHJGH00867605;2024;3;1;1;40;S;23;308;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;900000;5;6;6;5;;6;900000;9;9;10;9;;10;319;1;0;96;0;0;0;Unipersonal;Material durable;Medio
