CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,REALIZADA,REGION,MAS_500,AGLOMERADO,PONDERA,IV1,IV1_ESP,IV2,IV3,IV3_ESP,IV4,IV5,IV6,IV7,IV7_ESP,IV8,IV9,IV10,IV11,IV12_1,IV12_2,IV12_3,II1,II2,II3,II3_1,II4_1,II4_2,II4_3,II5,II5_1,II6,II6_1,II7,II7_ESP,II8,II8_ESP,II9,V1,V2,V21,V22,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19_A,V19_B,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF,DECIFR,IDECIFR,RDECIFR,GDECIFR,PDECIFR,ADECIFR,IPCF,DECCFR,IDECCFR,RDECCFR,GDECCFR,PDECCFR,ADECCFR,PONDIH,VII1_1,VII1_2,VII2_1,VII2_2,VII2_3,VII2_4,TIPO_HOGAR,MATERIAL_TECHUMBRE,DENSIDAD_HOGAR,CONDICION_DE_HABITABILIDAD
TQRMNOPPRHJOKRCDEHPJB00793438,2024,1,1,1,40,S,29,340,1,,3,1,,4,2,1,1,,1,1,1,2,1,2,2,3,3,2,0,1,1,1,2,0,2,0,2,,2,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,310000,3,3,4,3,,3,77500,2,2,2,2,,2,387,2,0,4,0,0,0,Nuclear,Material durable,Alto,saludables
TQRMNOQUYHJOKRCDEHPJB00793439,2024,1,1,1,40,S,29,379,1,,3,1,,4,1,1,1,,1,1,1,1,1,2,2,3,3,2,0,1,2,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,6,0,6,530000,6,6,7,6,,7,"88333,33",2,2,3,2,,3,486,2,3,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOSUVHKMKOCDEHPJB00859546,2024,1,1,1,40,S,29,403,1,,5,1,,4,1,1,1,,1,1,1,1,2,2,2,5,2,2,0,1,1,1,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,1090000,9,9,10,9,,10,545000,9,10,10,9,,10,512,1,2,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOSSYHJKKSCDEHPJB00793246,2024,1,1,1,40,S,29,523,2,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,1,0,1,270000,3,3,3,3,,3,270000,7,7,9,7,,8,545,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOTUQHKMOPCDEIJAH00859547,2024,1,1,1,1,S,33,2158,2,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,1,2,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,105000,1,,1,1,,1,105000,3,,3,3,,3,2273,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOPUTHKMLLCDEGNFJ00859548,2024,1,1,1,44,N,17,144,2,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,1,2,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0,1,500000,6,6,4,,6,4,500000,9,9,8,,10,8,174,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNORRWHJMOMCDEIJAH00797091,2024,1,1,1,1,S,33,1545,1,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,3,2,0,1,1,1,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,4,0,4,800000,8,,8,8,,8,200000,6,,5,5,,6,3581,1,2,3,4,0,0,Nuclear,Material durable,Alto,buena
TQRMNOPUVHKKSUCDEIJAH00859549,2024,1,1,1,1,S,33,2774,1,,5,1,,1,1,1,1,,1,1,1,1,2,2,2,5,1,1,1,1,1,2,2,0,2,0,1,,4,Electrico,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,0,2,1350000,10,,9,9,,10,675000,10,,10,10,,10,5568,1,0,2,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOQSRHMNKMCDEFIAH00803406,2024,1,1,1,43,S,2,808,1,,3,1,,3,1,1,1,,1,1,1,2,2,2,2,3,3,2,0,1,2,1,2,0,2,0,2,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,4,0,4,0,12,12,12,12,,12,0,12,12,12,12,,12,0,1,0,3,0,0,0,Nuclear,Material durable,Alto,saludables
TQRMNOQUXHLNKNCDEFIAH00859550,2024,1,1,1,43,S,2,739,1,,3,1,,5,1,1,1,,1,1,1,2,2,2,2,3,3,2,0,1,1,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,3,0,3,0,12,12,12,12,,12,0,12,12,12,12,,12,0,1,0,2,0,0,0,Nuclear,Material precario,Medio,saludables
TQRMNOSRQHKNKMCDEFIAH00859551,2024,1,1,1,43,S,2,1074,1,,3,1,,4,1,1,1,,1,1,1,1,2,1,2,3,3,2,0,1,2,1,2,0,2,0,6,,1,,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,7,3,4,0,12,12,12,12,,12,0,12,12,12,12,,12,0,1,6,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNORXRHJMKMCDEFIAH00796317,2024,1,1,1,43,S,2,625,1,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,1,2,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,0,3,0,12,12,12,12,,12,0,12,12,12,12,,12,0,1,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNORYSHKMKNCDEFIAH00859552,2024,1,1,1,43,S,2,1290,1,,2,1,,4,1,1,1,,1,1,1,2,2,1,2,2,2,2,0,1,1,1,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,2,2200000,10,10,10,10,,10,550000,9,10,9,9,,9,2125,1,2,98,0,0,0,Nuclear,Material durable,Alto,saludables
TQRMNOSTRHKMKOCDEFIAH00859553,2024,1,1,1,43,S,2,542,1,,2,1,,4,1,1,1,,1,1,1,2,2,2,2,2,2,2,0,1,1,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,0,3,0,12,12,12,12,,12,0,12,12,12,12,,12,0,1,0,2,0,0,0,Nuclear,Material durable,Alto,saludables
TQRMNOQYSHLMKPCDEFIAH00856356,2024,1,1,1,43,S,2,1097,1,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,1,2,1,2,0,2,0,3,,1,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,0,3,0,12,12,12,12,,12,0,12,12,12,12,,12,0,2,1,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNORSWHMOKPCDEOJAH00803224,2024,1,1,1,44,N,93,37,2,,1,1,,4,1,1,1,,1,1,1,1,2,2,2,1,1,2,0,1,2,2,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,250000,2,3,2,,3,2,250000,7,7,5,,7,6,36,1,0,96,0,0,0,Unipersonal,Material durable,Medio,buena
TQRMNOQVWHLMKSCDEFOCD00852408,2024,1,1,1,41,N,8,371,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,3,2,0,1,2,2,2,0,2,0,3,,2,,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,1,231000,2,2,3,,2,4,46200,1,1,1,,1,1,313,1,0,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNORRRHLLKMCDEGIBJ00852768,2024,1,1,1,41,N,12,634,1,,4,1,,3,1,1,1,,1,1,1,1,2,2,2,4,2,2,0,1,1,1,2,0,2,0,1,,2,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,560000,6,6,8,,7,7,280000,7,7,9,,8,8,684,1,2,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOPWSHMOKNCDEGIBJ00799576,2024,1,1,1,41,N,12,377,1,,3,1,,4,1,1,1,,1,1,1,2,1,1,1,3,3,2,0,2,2,2,0,0,0,0,2,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,3,0,3,200000,2,2,2,,2,2,"66666,67",1,1,2,,1,1,359,1,0,2,3,0,0,Nuclear,Material durable,Medio,saludables
TQRMNORVRHMOKNCDEGIBJ00859554,2024,1,1,1,41,N,12,360,1,,4,1,,1,1,1,1,,1,1,1,1,1,1,1,4,3,2,0,1,1,1,2,0,2,0,3,,2,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,822969,8,8,10,,9,9,"164593,8",5,5,6,,5,5,369,2,0,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOPXVHKNKQCDEOHCH00859555,2024,1,1,1,44,N,91,100,1,,4,1,,1,1,1,1,,1,1,1,1,1,2,2,4,3,2,0,1,2,2,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,730000,7,8,6,,8,8,"243333,33",7,7,5,,7,6,111,1,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOUVWHMNKTCDEOHCH00859556,2024,1,1,1,44,N,91,108,2,,1,1,,4,1,1,1,,1,1,1,1,2,2,2,1,1,2,0,1,2,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,500000,6,6,4,,6,5,250000,7,7,5,,7,6,108,1,0,2,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOTTWHLMLUCDEIIAD00854894,2024,1,1,1,1,S,32,1530,2,,4,1,,1,1,1,1,,1,1,1,1,2,2,2,4,2,1,1,1,1,2,2,0,2,0,2,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0,1,1500000,10,,10,10,,9,1500000,10,,10,10,,10,1770,1,0,97,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNORUTHKOKSCDEGKDB00859672,2024,1,1,1,43,N,14,98,1,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,2,2,2,0,0,0,0,2,,2,,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,1,2,193000,2,2,2,,2,2,"64333,33",1,1,1,,1,2,141,1,2,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOQRQHLOLMCDEFMDB00852158,2024,1,1,1,43,N,6,264,2,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,2,2,0,1,1,2,2,0,2,0,1,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,4,2,2,356000,4,4,4,,4,3,89000,2,2,2,,2,1,240,1,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNORWTHJNLPCDEGLDF00794055,2024,1,1,1,41,N,15,124,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,2,2,2,0,0,0,0,1,,2,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,100000,1,1,1,,1,1,50000,1,1,1,,1,1,138,1,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNORRTHMMKQCDEIGED00801412,2024,1,1,1,43,N,30,127,1,,4,1,,4,1,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,2,1,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,0,2,130000,1,1,1,,1,1,65000,1,1,1,,1,1,199,1,2,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOSVPHLMKMCDEGLDF00853200,2024,1,1,1,41,N,15,148,1,,4,1,,4,1,1,1,,1,1,1,2,2,2,2,4,1,2,0,1,1,1,2,0,2,0,1,,2,,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,785500,8,8,9,,8,10,392750,8,9,10,,9,10,175,1,0,2,0,0,0,Nuclear,Material durable,Bajo,saludables
TQRMNORUQHMOKQCDEGLDF00800022,2024,1,1,1,41,N,15,257,1,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,2,1,2,2,0,2,0,3,,2,,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,136000,1,1,1,,1,1,68000,1,1,2,,2,2,255,1,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOPVRHJMKSCDEHMHF00793844,2024,1,1,1,42,N,26,131,2,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,3,,1,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,0,,0,0,0,0,0,0,,0,0,132,2,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOQRVHMMKTCDEHMHF00800970,2024,1,1,1,42,N,26,279,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,2,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,4,1209000,9,10,10,,10,10,201500,6,6,6,,6,6,312,1,0,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOPSQHMOKMCDEGJBF00799729,2024,1,1,1,43,S,13,659,1,,3,1,,2,2,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,2,2,2,0,2,0,3,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,12,12,12,12,,12,0,12,12,12,12,,12,0,1,2,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOSSSHKLKQCDEIOAH00859673,2024,1,1,1,43,N,38,210,1,,5,1,,1,1,1,1,,1,1,1,1,2,2,2,5,1,2,0,1,1,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,870000,8,9,8,,9,8,435000,9,9,9,,9,9,272,1,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOPPUHLMKQCDEIOAH00856066,2024,1,1,1,43,N,38,82,1,,3,1,,1,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,1,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,4,0,4,350000,4,4,4,,4,4,87500,2,2,2,,2,2,123,1,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOQUYHMMKRCDEIOAH00802914,2024,1,1,1,43,N,38,142,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,2,0,12,12,12,,12,12,0,12,12,12,,12,12,0,2,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOTRPHMMKRCDEIOAH00859674,2024,1,1,1,43,N,38,129,2,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,1,2,0,1,2,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1700000,10,10,10,,10,10,1700000,10,10,10,,10,10,189,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOQVTHKOKSCDEIOAH00859675,2024,1,1,1,43,N,38,145,1,,1,2,,4,2,1,1,,1,2,2,3,1,2,2,1,1,2,0,1,2,2,2,0,2,0,6,,3,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,30000,1,1,1,,1,1,30000,1,1,1,,1,1,182,1,0,98,0,0,0,Unipersonal,Material durable,Medio,saludables
TQRMNOQUVHLMKSCDEIOAH00856060,2024,1,1,1,43,N,38,141,1,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,1,1,2,0,2,0,1,,1,,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,0,12,12,12,,12,12,0,12,12,12,,12,12,0,2,0,1,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOQUYHLMKSCDEIOAH00856061,2024,1,1,1,43,N,38,122,1,,2,2,,4,2,1,1,,1,1,1,1,2,2,2,2,2,2,0,1,1,1,2,0,2,0,1,,1,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,3,0,3,0,12,12,12,,12,12,0,12,12,12,,12,12,0,1,2,3,0,0,0,Nuclear,Material durable,Alto,saludables
TQRMNOPWSHKLKRCDEFKID00859676,2024,1,1,1,43,S,4,948,2,,3,1,,9,1,1,1,,1,1,1,1,2,2,2,3,1,1,1,1,1,1,2,0,2,0,1,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,0,1,0,12,12,12,12,,12,0,12,12,12,12,,12,0,1,0,98,0,0,0,Unipersonal,No aplica,Bajo,buena
TQRMNOPYQHMLKSCDEFKID00798484,2024,1,1,1,43,S,4,958,2,,3,1,,9,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,2,2,0,2,0,2,,1,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,511000,6,6,6,6,,6,255500,7,7,7,7,,6,1005,1,0,98,0,0,0,Nuclear,No aplica,Bajo,buena
TQRMNOSRYHKMLMCDEFMDB00859677,2024,1,1,1,43,N,6,324,1,,3,1,,3,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,1,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,1,2,0,12,12,12,,12,12,0,12,12,12,,12,12,0,1,0,2,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNORRQHJKKOCDEIHJF00793499,2024,1,1,1,44,N,31,203,1,,3,1,,4,2,1,1,,1,1,1,1,2,2,2,4,3,2,0,1,2,2,2,0,2,0,3,,1,,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,1280000,9,10,9,,10,9,"426666,67",9,9,8,,9,7,237,1,3,2,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNORYQHJMQNCDEIJAH00802198,2024,1,1,1,1,S,33,1877,1,,1,1,,4,2,1,1,,1,1,1,3,2,2,2,1,1,2,0,1,1,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,240000,2,,2,2,,2,120000,3,,3,3,,4,2427,1,2,98,0,0,0,Nuclear,Material durable,Alto,saludables
TQRMNOPSUHJMLMCDEHMHF00794047,2024,1,1,1,42,N,26,155,2,,2,1,,1,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,2,2,2,0,2,0,1,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,700000,7,8,7,,8,7,350000,8,8,9,,9,9,180,1,2,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOSQUHMOLPCDEFNFF00798924,2024,1,1,1,41,N,7,321,1,,3,1,,4,1,1,1,,1,1,1,2,2,2,2,3,2,2,0,1,2,2,2,0,2,0,1,,2,,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,215000,2,2,3,,2,3,215000,6,6,8,,7,7,371,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,saludables
TQRMNOPUPHLMKNCDEHGHJ00853671,2024,1,1,1,44,N,20,180,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,2,2,0,2,0,4,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,0,4,0,12,12,12,,12,12,0,12,12,12,,12,12,0,2,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOUXVHMOKNCDEHPJB00801278,2024,1,1,1,40,S,29,615,1,,4,1,,4,2,1,1,,1,1,1,3,2,2,2,4,3,2,0,1,1,2,2,0,2,0,1,,2,,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,7,1,6,707600,7,8,8,7,,8,"101085,71",3,3,4,3,,4,731,2,0,1,0,0,0,Extendido,Material durable,Alto,saludables
TQRMNOPTQHMMKQCDEHPJB00801281,2024,1,1,1,40,S,29,406,1,,4,1,,4,1,1,1,,1,1,1,1,2,1,2,4,4,2,0,1,1,1,2,0,2,0,1,,2,,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,4,516000,6,6,7,6,,7,103200,3,3,4,3,,4,535,2,0,3,0,0,0,Extendido,Material durable,Alto,buena
TQRMNOPYSHJLMTCDEIJAH00796725,2024,1,1,1,1,S,33,827,1,,4,1,,2,1,1,1,,1,1,1,1,2,2,2,4,2,2,0,1,1,2,2,0,2,0,4,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,0,3,210000,2,,2,2,,2,70000,2,,2,2,,2,1301,1,0,2,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNORRRHMNLPCDEFOCD00799127,2024,1,1,1,41,N,8,244,2,,1,1,,4,1,1,1,,1,1,1,1,2,2,2,1,1,2,0,1,2,2,2,0,2,0,3,,2,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,180000,1,2,2,,2,3,90000,2,2,3,,2,4,242,1,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOPPUHKLKRCDEFOCD00859790,2024,1,1,1,41,N,8,54,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,3,2,0,1,1,1,2,0,2,0,1,,2,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,420000,5,5,6,,5,8,105000,3,3,4,,3,5,108,1,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOPRUHLLKQCDEHGHJ00859791,2024,1,1,1,44,N,20,309,1,,6,1,,4,1,1,1,,1,1,1,1,2,2,2,6,4,2,0,1,1,2,2,0,2,0,6,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,4,0,4,0,12,12,12,,12,12,0,12,12,12,,12,12,0,1,0,3,4,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOTXVHMONUCDEIJAH00807573,2024,1,1,1,1,S,33,3371,1,,3,1,,2,2,1,1,,1,1,1,1,2,1,2,3,2,2,0,1,2,1,2,0,2,0,6,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2,750000,8,,7,8,,8,250000,7,,6,7,,7,5965,2,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOSQXHMMKSCDEGLDF00799953,2024,1,1,1,41,N,15,245,1,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,1,1,2,0,2,0,3,,2,,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,0,1,210000,2,2,3,,2,2,210000,6,6,8,,6,9,255,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOQURHJMKSCDEGLDF00796951,2024,1,1,1,41,N,15,132,1,,2,1,,4,1,1,1,,1,1,1,1,2,2,2,2,1,2,0,1,1,1,2,0,2,0,1,,2,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,0,2,325000,3,4,5,,4,5,162500,5,5,6,,5,7,150,1,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOQTTHLNKQCDEGLDF00853201,2024,1,1,1,41,N,15,188,1,,4,2,,4,1,1,1,,1,1,1,1,2,2,2,4,4,2,0,1,1,1,2,0,1,1,1,,2,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,5,0,5,0,12,12,12,,12,12,0,12,12,12,,12,12,0,1,0,98,0,0,0,Extendido,Material durable,Alto,saludables
TQRMNOQUTHKMLMCDEGLDF00859792,2024,1,1,1,41,N,15,133,1,,3,1,,4,1,1,1,,1,1,1,1,2,2,2,3,3,2,0,1,1,2,2,0,2,0,1,,2,,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,4,0,4,0,12,12,12,,12,12,0,12,12,12,,12,12,0,1,0,4,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOSPQHKOLNCDEGLDF00859793,2024,1,1,1,41,N,15,173,1,,4,2,,4,1,1,1,,1,1,2,2,2,2,2,4,3,1,1,1,2,2,2,0,2,0,1,,1,,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,550000,6,6,8,,7,8,137500,4,4,5,,4,5,235,2,0,98,0,0,0,Nuclear,Material durable,Medio,saludables
TQRMNOSQTHJMKPCDEIGED00796238,2024,1,1,1,43,N,30,178,1,,3,1,,2,1,1,1,,1,1,1,1,2,2,2,3,3,2,0,1,1,1,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,5,1,4,950000,8,9,9,,9,8,190000,5,6,5,,6,4,300,1,2,3,4,5,0,Extendido,Material durable,Alto,buena
TQRMNOSUPHLLKRCDEIGED00854634,2024,1,1,1,43,N,30,121,2,,3,1,,9,1,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,2,1,2,0,2,0,1,,1,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,700000,7,8,7,,8,7,350000,8,8,8,,9,7,164,96,0,98,0,0,0,Nuclear,No aplica,Bajo,buena
TQRMNORWSHMMLLCDEIGED00801405,2024,1,1,1,43,N,30,121,1,,3,1,,2,2,1,1,,1,1,1,1,2,2,2,3,2,2,0,1,1,2,2,0,2,0,1,,1,,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,0,2,465000,5,5,5,,6,5,232500,6,7,6,,7,5,127,1,0,2,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOPRRHKLLNCDEIGED00859794,2024,1,1,1,43,N,30,275,2,,1,1,,9,1,1,1,,1,1,1,1,2,1,2,1,1,2,0,1,2,2,2,0,2,0,3,,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,920000,8,9,9,,9,8,920000,10,10,10,,10,10,303,1,0,98,0,0,0,Unipersonal,No aplica,Medio,buena
