CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,REALIZADA,REGION,MAS_500,AGLOMERADO,PONDERA,IV1,IV1_ESP,IV2,IV3,IV3_ESP,IV4,IV5,IV6,IV7,IV7_ESP,IV8,IV9,IV10,IV11,IV12_1,IV12_2,IV12_3,II1,II2,II3,II3_1,II4_1,II4_2,II4_3,II5,II5_1,II6,II6_1,II7,II7_ESP,II8,II8_ESP,II9,V1,V2,V21,V22,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19_A,V19_B,IX_TOT,IX_MEN10,IX_MAYEQ10,ITF,DECIFR,IDECIFR,RDECIFR,GDECIFR,PDECIFR,ADECIFR,IPCF,DECCFR,IDECCFR,RDECCFR,GDECCFR,PDECCFR,ADECCFR,PONDIH,VII1_1,VII1_2,VII2_1,VII2_2,VII2_3,VII2_4,TIPO_HOGAR,MATERIAL_TECHUMBRE,DENSIDAD_HOGAR,CONDICION_DE_HABITABILIDAD
TQRMNOWRXHKOLMCDEHLEH00790382,2023,3,1,1,40,N,25,136,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,1,4,379500,7,7.0,8,,7.0,9,75900,4,4.0,5,,4.0,6,164,1,4,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNORUQHLOKPCDEGNFJ00805271,2023,3,1,1,44,N,17,203,2.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,3,0,3,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,1,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOSXSHMOKRCDEGNFJ00810382,2023,3,1,1,44,N,17,280,2.0,,2.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,3,1,2,250800,5,5.0,4,,5.0,3,83600,4,4.0,3,,5.0,3,365,1,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOSVXHKOKQCDEGOIH00789679,2023,3,1,1,40,N,18,406,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,170000,3,3.0,4,,3.0,4,170000,8,8.0,9,,8.0,9,433,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNORTUHMOKOCDEGOIH00810522,2023,3,1,1,40,N,18,229,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,270000,5,6.0,6,,6.0,7,135000,6,7.0,8,,7.0,8,236,1,0,2,0,0,0,Nuclear,Material durable,Medio,saludables
TQRMNOPRYHLOKSCDEGOIH00810523,2023,3,1,1,40,N,18,178,1.0,,3.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,5,219000,4,5.0,5,,5.0,6,36500,1,1.0,2,,1.0,2,182,2,0,3,0,0,0,Extendido,Material durable,Alto,saludables
TQRMNOPSRHLOKSCDEGOIH00805429,2023,3,1,1,40,N,18,171,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,3,0,3,230000,4,5.0,5,,5.0,6,"76666,67",4,4.0,5,,4.0,5,178,1,2,3,0,0,0,Nuclear,Material durable,Alto,saludables
TQRMNORRUHLOKSCDEGOIH00805437,2023,3,1,1,40,N,18,145,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,1,7,327000,6,7.0,7,,7.0,8,40875,2,2.0,2,,2.0,3,144,1,4,3,0,0,0,Extendido,Material durable,Alto,saludables
TQRMNOQQXHKOKRCDEGOIH00789668,2023,3,1,1,40,N,18,170,1.0,,5.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,4.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,4.0,,1.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,0,5,262000,5,6.0,6,,6.0,7,52400,2,2.0,3,,2.0,4,164,2,0,98,0,0,0,Extendido,Material durable,Medio,saludables
TQRMNORXQHLKMOCDEIIAD00806937,2023,3,1,1,1,S,32,968,1.0,,2.0,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,120000,2,,2,2.0,,1,60000,3,,3,3.0,,1,1914,1,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOSTRHMOMOCDEIIAD00812015,2023,3,1,1,1,S,32,1648,2.0,,4.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,0,1,0,12,,12,12.0,,12,0,12,,12,12.0,,12,0,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQSMNOTSYHKMPUCDEIJAH00794799,2023,3,1,1,1,S,33,2343,2.0,,2.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,0,2,440000,8,,7,8.0,,8,220000,9,,8,8.0,,9,4243,1,2,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOSVWHKKRRCDEIJAH00791792,2023,3,1,1,1,S,33,1235,2.0,,5.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,0,2,562000,9,,8,9.0,,9,281000,9,,9,9.0,,9,2131,1,2,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOSSQHMMSUCDEIJAH00812479,2023,3,1,1,1,S,33,1465,2.0,,4.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,3,1,2,0,12,,12,12.0,,12,0,12,,12,12.0,,12,0,1,0,96,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOPSPHKMLMCDEIJAH00792186,2023,3,1,1,1,S,33,2200,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,710000,10,,9,9.0,,10,"236666,67",9,,9,9.0,,9,5503,2,0,1,5,0,0,Nuclear,Material durable,Medio,saludables
TQRMNOPUVHKOLOCDEIJAH00791746,2023,3,1,1,1,S,33,60,1.0,,2.0,1.0,,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,250000,5,,5,5.0,,5,62500,3,,3,3.0,,3,105,1,0,98,0,0,0,Nuclear,Material durable,Alto,saludables
TQRMNORUSHMNKTCDEIOAH00813161,2023,3,1,1,43,N,38,196,1.0,,3.0,2.0,,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,1,0,1,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,97,0,1,0,0,0,Unipersonal,Material durable,Bajo,saludables
TQRMNOPTWHLMKTCDEIOAH00813162,2023,3,1,1,43,N,38,47,1.0,,4.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,1,0,96,0,0,0,Nuclear,Material durable,Bajo,saludables
TQRMNOQVQHLMLLCDEGGFB00809665,2023,3,1,1,42,S,10,482,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,6.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,1,4,300000,6,6.0,7,6.0,,7,60000,3,3.0,3,3.0,,3,625,2,0,1,0,0,0,Extendido,Material durable,Alto,buena
TQRMNORYYHLLKMCDEHMHF00806196,2023,3,1,1,42,N,26,209,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,349000,7,7.0,7,,7.0,7,87250,4,5.0,5,,5.0,5,268,1,2,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNORQSHKMKMCDEHMHF00795218,2023,3,1,1,42,N,26,156,2.0,,3.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,0,1,91000,1,1.0,1,,1.0,1,91000,4,5.0,5,,5.0,5,149,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOTTTHLNKNCDEHMHF00806197,2023,3,1,1,42,N,26,150,2.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,0,2,170900,3,3.0,3,,3.0,3,85450,4,4.0,5,,5.0,5,164,1,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOUQYHLNKPCDEHMHF00811246,2023,3,1,1,42,N,26,115,1.0,,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,100000,2,2.0,2,,2.0,1,100000,5,5.0,6,,5.0,6,106,97,0,97,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOPTPHKLKTCDEIKAH00792513,2023,3,1,1,43,S,34,846,1.0,,3.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,0,3,0,12,12.0,12,12.0,,12,0,12,12.0,12,12.0,,12,0,1,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOPWTHJOLTCDEFIAH00781713,2023,3,1,1,43,S,2,571,1.0,,3.0,2.0,,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,6.0,,2.0,,1.0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,240000,5,5.0,5,5.0,,5,80000,4,4.0,4,4.0,,4,1201,1,0,98,0,0,0,Nuclear,Material durable,Medio,saludables
TQRMNOPXQHMOLSCDEFIAH00808581,2023,3,1,1,43,S,2,628,1.0,,2.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,1,3,0,12,12.0,12,12.0,,12,0,12,12.0,12,12.0,,12,0,2,0,3,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOSQUHKMLSCDEFIAH00787314,2023,3,1,1,43,S,2,513,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,12,12.0,12,12.0,,12,0,12,12.0,12,12.0,,12,0,1,2,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOSQXHMMLUCDEFIAH00808582,2023,3,1,1,43,S,2,736,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,0,12,12.0,12,12.0,,12,0,12,12.0,12,12.0,,12,0,1,0,98,0,0,0,Unipersonal,Material durable,Bajo,buena
TQRMNOPPTHKOKRCDEOJAH00792990,2023,3,1,1,44,N,93,55,1.0,,2.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,0,2,315000,6,7.0,5,,7.0,6,157500,7,8.0,6,,8.0,7,52,2,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOUTQHMOKMCDEHIBB00810822,2023,3,1,1,40,N,22,140,1.0,,4.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,2,3,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,2,0,5,0,0,0,Extendido,Material durable,Alto,saludables
TQRMNOUWVHJOKMCDEHIBB00784321,2023,3,2,1,40,N,22,278,1.0,,1.0,2.0,,7.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,4.0,ninguna,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,25000,1,1.0,1,,1.0,1,25000,1,1.0,1,,1.0,1,277,1,0,98,0,0,0,Unipersonal,Material precario,Medio,insuficiente
TQRMNOTQXHMOKOCDEHIBB00810823,2023,3,1,1,40,N,22,154,1.0,,2.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,3,4,309500,6,7.0,7,,7.0,7,"44214,29",2,2.0,2,,2.0,2,164,2,0,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNORXPHJLKNCDEHIBB00784219,2023,3,1,1,40,N,22,164,1.0,,2.0,1.0,,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,1,2,2,2,5,1,4,368000,7,7.0,8,,7.0,8,73600,3,4.0,5,,4.0,5,218,2,0,1,0,0,0,Extendido,Material precario,Alto,buena
TQRMNOQVRHJMKPCDEOJAH00787173,2023,3,1,1,44,N,93,71,1.0,,5.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,210000,4,4.0,3,,4.0,3,70000,3,3.0,2,,4.0,2,91,1,0,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNORYUHJNKSCDEOJAH00793051,2023,3,1,1,44,N,93,81,2.0,,5.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,240000,5,5.0,3,,5.0,4,80000,4,4.0,3,,4.0,3,87,1,0,2,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOPWTHMKKUCDEOJAH00813430,2023,3,1,1,44,N,93,58,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,520000,9,9.0,8,,9.0,9,"173333,33",8,8.0,6,,8.0,7,65,1,0,2,3,0,0,Nuclear,Material durable,Medio,buena
TQRMNOSTVHJLKUCDEOJAH00787177,2023,3,1,1,44,N,93,93,2.0,,1.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,0,2,115000,2,2.0,1,,2.0,1,57500,3,3.0,2,,3.0,2,111,1,2,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNQPRUHLOLLCDEGNFJ00805245,2023,3,1,1,44,N,17,739,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,6.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,5,1,4,890000,10,10.0,10,,10.0,9,178000,8,8.0,7,,8.0,6,844,1,2,98,0,0,0,Extendido,Material durable,Alto,buena
TQRMNORWRHJNLLCDEGNFJ00783786,2023,3,1,1,44,N,17,217,1.0,,4.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,0,4,430000,8,8.0,7,,8.0,6,107500,5,6.0,4,,6.0,4,286,2,0,1,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOTPWHLMLNCDEGNFJ00805287,2023,3,1,1,44,N,17,290,1.0,,3.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,0,4,148000,2,3.0,2,,3.0,2,37000,1,1.0,1,,2.0,1,347,1,0,2,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOTPXHLMLNCDEGNFJ00805247,2023,3,1,1,44,N,17,252,1.0,,4.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,5,0,5,636000,9,10.0,9,,9.0,9,127200,6,7.0,5,,7.0,5,403,2,0,1,4,0,0,Extendido,Material durable,Alto,buena
TQRMNOPWRHKMKUCDEGNFJ00789532,2023,3,1,1,44,N,17,216,1.0,,3.0,1.0,,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,6.0,,1.0,,1.0,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,12,12.0,12,,12.0,12,0,12,12.0,12,,12.0,12,0,1,0,97,0,0,0,Unipersonal,Material precario,Bajo,buena
TQRMNORVYHKMKUCDEGNFJ00789530,2023,3,1,1,44,N,17,339,2.0,,2.0,1.0,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,1,2,300000,6,6.0,4,,6.0,4,100000,5,5.0,4,,5.0,4,315,1,0,98,0,0,0,Nuclear,Material durable,Alto,buena
TQRMNOQWWHLNKUCDEHIBB00805765,2023,3,1,1,40,N,22,165,1.0,,5.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,4.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,4,0,4,380000,7,8.0,8,,7.0,8,95000,5,5.0,6,,5.0,6,182,1,2,3,4,0,0,Nuclear,Material durable,Bajo,buena
TQRMNOQRUHJNKSCDEHIBB00784241,2023,3,1,1,40,N,22,144,1.0,,3.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,390000,7,8.0,8,,8.0,8,195000,8,8.0,9,,8.0,9,157,1,2,98,0,0,0,Nuclear,Material durable,Bajo,buena
TQRMNORYRHJNKSCDEHIBB00784242,2023,3,1,1,40,N,22,151,1.0,,4.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,1.0,,1.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,0,4,435000,8,8.0,9,,8.0,9,108750,5,6.0,7,,6.0,7,171,2,0,98,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOPUWHKLLMCDEHIBB00790041,2023,3,1,1,40,N,22,186,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,320000,6,7.0,7,,7.0,7,"106666,67",5,6.0,7,,6.0,7,234,1,2,3,0,0,0,Nuclear,Material durable,Medio,buena
TQRMNOQUXHMMNPCDEIIAD00812032,2023,3,1,1,1,S,32,4047,2.0,,1.0,1.0,,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,,1.0,,1.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,4,1,3,800000,10,,10,10.0,,9,200000,8,,8,8.0,,6,6217,1,0,2,0,0,0,Nuclear,Material durable,Alto,buena
